course_title,course_id,lecturer_name,related_topics,subject,level,durations,ratings,num_ratings,student,price,last_update,articles,exercise,downloadable_resources,url
Percussive Fingerstyle on Acoustic Bass,1491012,Dmitry Lisenko,"Bass Guitar, Instruments, Music",Bass Guitar,All Levels,1.5 hours,4.6,105,597,"Rp329,000",3/2018,0,0,25,https://www.udemy.com/course/percussive-fingerstyle-on-acoustic-bass/
Learn to Improvise Jazz Bass - The Music Theory of Arpeggios,1658404,Music Chef,"Bass Guitar, Jazz, Music Theory, Instruments, Music",Bass Guitar,Intermediate,1 hour,4.2,71,464,"Rp149,000",7/2019,0,0,39,https://www.udemy.com/course/jazz-bass-arpeggio-survival-guide/
How to Get Started on Bass Guitar,3358940,Instant Bass-ics,"Bass Guitar, Instruments, Music",Bass Guitar,Beginner,2 hours,4.4,15,72,"Rp149,000",7/2020,0,0,32,https://www.udemy.com/course/how-to-get-started-on-bass/
"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy!",396238,Matt,"Bass Guitar, Guitar, Instruments, Music",Bass Guitar,Beginner,2 hours,4.3,54,1844,"Rp149,000",2/2015,9,0,4,https://www.udemy.com/course/bassguitar/
Fingerstyle Guitar STEP BY STEP: Learn Songs & Arrangements,1803784,Nir Mehlman,"Fingerstyle Guitar, Guitar, Instruments, Music",Bass Guitar,All Levels,13.5 hours,4.7,1292,6645,"Rp349,000",2/2026,1,0,7,https://www.udemy.com/course/fingerstyle-guitar-step-by-step/
Samba and Bossa Nova on Bass,3660522,"Renato Leite, Dilson Siud","Bass Guitar, Instruments, Music",Bass Guitar,Intermediate,2 hours,4.7,5,18,"Rp399,000",4/2021,9,0,10,https://www.udemy.com/course/samba-and-bossa-nova-on-bass/
Music Production: Bass (Synth and Sampled),6927285,Josh Cook,"Music Production, Bass Guitar, Synthesizer, Instruments, Music",Bass Guitar,Beginner,2 hours,5.0,1,9,"Rp149,000",11/2025,0,0,0,https://www.udemy.com/course/music-production-bass-synth-and-sampled/
Ultimate Lead Guitar Techniques,4937478,Guitar Joolz,"Guitar, Instruments, Music",Bass Guitar,Intermediate,5 hours,4.7,63,897,"Rp149,000",10/2022,0,0,53,https://www.udemy.com/course/ultimate-lead-guitar-techniques/
"Ear Training & Aural Skills Masterclass (Parts 1, 2, and 3)",4386464,J. Anthony Allen,"Ear Training, Music Fundamentals, Music",Bass Guitar,All Levels,13 hours,4.7,505,6518,"Rp149,000",12/2025,26,0,51,https://www.udemy.com/course/ear-training-masterclass/
Funk Rhythm Guitar Techniques,4345398,Gabriel Felix,"Guitar, Instruments, Music",Bass Guitar,All Levels,2 hours,4.6,27,2062,"Rp149,000",9/2024,0,0,8,https://www.udemy.com/course/funk-rhythm-guitar-techniques-n/
Pure Pentatonic Power: Rock and Blues Lead Guitar Course,1013558,Guitar Joolz,"Rock Guitar, Guitar, Pentatonic Scales, Blues Guitar, Instruments",Bass Guitar,Intermediate,3.5 hours,4.8,935,9119,"Rp229,000",8/2020,0,0,40,https://www.udemy.com/course/pure-pentatonic-power-a-masterclass-in-rock-and-blues/
Music Theory & Fretboard Fundamentals For Guitar,6212207,Connor Gray,"Music Composition, Music Theory, Guitar, Instruments, Music",Bass Guitar,All Levels,2.5 hours,4.9,73,336,"Rp149,000",1/2026,0,0,36,https://www.udemy.com/course/guitar-foundations-music-theory-fretboard-fundamentals/
The Ultimate Guitar Fretboard Memorization Course,3098684,Mark Shian,"Guitar, Instruments, Music",Bass Guitar,All Levels,2 hours,4.5,260,2255,"Rp149,000",8/2025,0,0,28,https://www.udemy.com/course/ultimate-fretboard-notes-memorization/
Traditional Style Electric Blues Guitar - Part 2/Lead Guitar,1248848,David Moore,"Blues Guitar, Instruments, Music",Bass Guitar,Beginner,3 hours,4.6,32,503,"Rp149,000",1/2020,0,0,4,https://www.udemy.com/course/traditional-style-electric-blues-guitar-for-beginners-l/
Blues Guitar Call & Response: Lead Guitar For Blues Improv,6542985,Erich Andreas,"Blues Guitar, Guitar, Rock Guitar, Music Techniques, Music",Bass Guitar,Beginner,4.5 hours,4.7,12,184,"Rp149,000",3/2025,0,0,31,https://www.udemy.com/course/blues-guitar-call-response/
Chord Creation for Guitar - Learn 100's of Chords Easily,6100075,Guitar Joolz,"Guitar Chords, Instruments, Music",Bass Guitar,All Levels,3.5 hours,4.7,17,245,"Rp159,000",12/2024,0,0,84,https://www.udemy.com/course/chord-creation-for-guitar/
BB King Guitar Licks: 1947-1953,2760714,David Moore,"Blues Guitar, Instruments, Music",Bass Guitar,All Levels,4 hours,4.6,42,296,"Rp149,000",6/2020,0,0,91,https://www.udemy.com/course/bb-king-guitar-licks-1947-1953/
How To Play Bass Guitar,3290654,HowExpert,"Bass Guitar, Instruments, Music",Bass Guitar,Beginner,30 mins,5.0,N/A,2,"Rp349,000",7/2020,0,0,0,https://www.udemy.com/course/how-to-play-bass-guitar/
MASTER GUITAR STRUMMING - Strumming Patterns for the Guitar,661328,Lesson Pros,"Guitar, Design Patterns (software), Music Techniques, Music",Bass Guitar,All Levels,32.5 hours,4.5,236,4117,"Rp149,000",11/2025,3,0,0,https://www.udemy.com/course/beginner-to-advanced-strumming-patterns-for-the-guitar/
Fingerstyle/Fingerpick Guitar How to Play w/Beg/Int Exercise,5400390,Erich Andreas,"Guitar, Fingerstyle Guitar, Acoustic Guitar, Music Techniques, Music",Bass Guitar,All Levels,1.5 hours,4.8,25,172,"Rp149,000",9/2024,0,0,10,https://www.udemy.com/course/fingerstyle-guitar-how-to-play/
Producing A Future Bass Track From Start To Finish Ableton,896910,Francois Rengère,"Ableton Live, Music Production, Music",Bass Guitar,Intermediate,5.5 hours,4.5,166,748,"Rp149,000",8/2016,0,0,1,https://www.udemy.com/course/producing-a-future-bass-track-from-start-to-finish-ableton/
Music Theory Extended Bass Volume 2 Building Intervals,1502868,Vinnie Venkov,"Bass Guitar, Music Theory, Instruments, Music",Bass Guitar,Beginner,2.5 hours,5.0,2,31,"Rp149,000",7/2019,0,0,14,https://www.udemy.com/course/extended-range-bass-build-intervals-volume-3/
Learn Guitar Chords: Electric & Acoustic for All Levels,6216845,Marc Barnacle,"Guitar Chords, Guitar, Music Theory, Instruments, Music",Bass Guitar,All Levels,2 hours,5.0,21,1290,"Rp149,000",10/2024,0,0,15,https://www.udemy.com/course/learn-guitar-chords-electric-acoustic-for-all-levels/
Learn Blues Rhythm Guitar for Beginners 18 Play Along Tracks,6995921,Guitar Joolz,"Guitar, Blues Guitar, Guitar Chords, Instruments, Music",Bass Guitar,Beginner,3 hours,4.7,8,111,"Rp149,000",1/2026,0,0,92,https://www.udemy.com/course/learn-blues-rhythm-guitar-for-beginners-18-play-along-track/
Learn How To Play The Bass Like A Professional,807584,Lee Ferguson,"Bass Guitar, Google Play, Music Fundamentals, Music",Bass Guitar,Beginner,1.5 hours,4.0,19,136,"Rp149,000",4/2016,2,0,0,https://www.udemy.com/course/learn-how-to-play-the-bass-like-a-professional/
Amazing Guitar Chord Progressions,5126454,Gabriel Felix,"Guitar Chords, Harmony (music), Music Techniques, Music",Bass Guitar,All Levels,2 hours,4.3,14,2015,"Rp149,000",2/2023,0,0,6,https://www.udemy.com/course/amazing-guitar-chord-progressions/
